Material,SMILES,Type,PL
test722,CC(C)(C)c1c(-c2ccc3sc4ccccc4c3c2)c2c(c(-c3ccc(N(c4ccccc4)c4ccccc4)cc3)c1N(c1ccccc1)c1ccccc1)N=S=N2,,
test723,CC(C)(C)c1c2ccccc2c(-c2cccc3ccccc23)c2ccccc12,,
test724,c1ccc(N2c3ccccc3B3c4ccccc4N(c4ccccc4)c4cc(-c5ccc6oc7ccccc7c6c5)cc2c43)cc1,,
test725,c1ccc(-c2ccc(-c3c(-c4ccc(N(c5ccccc5)c5ccccc5)cc4)c(-c4ccc5oc6ccccc6c5c4)c4c(c3N(c3ccccc3)c3ccccc3)N=S=N4)cc2)cc1,,
test726,CC1=C(c2ccc3oc4ccccc4c3c2)C(C)=[N+]2C1=C(C)c1c(C)c(-c3ccc(-c4ccccc4)cc3)c(C)n1[B-]2(F)F,,
test727,c1ccc(-c2ccc(-c3c4c(c(N(c5ccccc5)c5ccccc5)c5nsnc35)N=S=N4)cc2)cc1,,
test728,c1ccc(N(c2ccccc2)c2ccc(-c3ccc4ccc5c(-c6ccc(N(c7ccccc7)c7ccccc7)cc6)ccc6ccc3c4c65)cc2)cc1,,
test729,c1ccc(-c2c3c(c(-c4ccccc4)c4nsnc24)N=S=N3)cc1,,
test730,c1ccc2c(-c3ccc4cc5cc(-c6ccc7oc8ccccc8c7c6)ccc5cc4c3)cccc2c1,,
test731,c1ccc(N(c2ccccc2)c2ccc(-c3ccc4ccc5c(N(c6ccccc6)c6ccccc6)ccc6ccc3c4c65)cc2)cc1,,
test732,CC(C)(C)c1ccc2ccc3c(-c4ccc(-c5ccccc5)cc4)ccc4ccc1c2c43,,
test733,Cc1ccc2ccc3c(C(C)(C)C)ccc4ccc1c2c43,,
test734,c1ccc(N(c2ccccc2)c2c3c(c(-c4cccc5ccccc45)c4nsnc24)N=S=N3)cc1,,
test735,CC(C)(C)c1c2c(c(-c3ccccc3)c3nsnc13)N=S=N2,,
test736,c1ccc(N(c2ccccc2)c2ccc3ccc4c(-c5ccc6oc7ccccc7c6c5)ccc5ccc2c3c54)cc1,,
test737,CC1(C)c2ccccc2-c2ccc(-c3c4ccccc4c(N(c4ccccc4)c4ccccc4)c4ccccc34)cc21,,
test738,c1ccc(N(c2ccccc2)c2cc3c4c(c2)N(c2ccccc2)c2ccccc2B4c2ccccc2N3c2ccccc2)cc1,,
test739,Cc1ccc2ccc3c(-c4ccc(N(c5ccccc5)c5ccccc5)cc4)ccc4ccc1c2c43,,
test740,c1ccc(-c2ccc(-c3ccccc3)c3nccnc23)cc1,,
test741,CC(C)(C)c1c2c(c(-c3cccc4ccccc34)c3nsnc13)N=S=N2,,
test742,c1ccc2c(-c3ccc4ccc5c(-c6ccc7sc8ccccc8c7c6)ccc6ccc3c4c65)cccc2c1,,
test743,c1ccc(-c2ccc(-c3cc4c5c(c3)N(c3ccccc3)c3ccccc3B5c3ccccc3N4c3ccccc3)cc2)cc1,,
test744,c1ccc(-c2c3c(c(-c4cccc5ccccc45)c4nsnc24)N=S=N3)cc1,,
test745,c1ccc(-c2ccc3c(c2)B2c4cc(-c5ccc6sc7ccccc7c6c5)ccc4N(c4ccccc4)c4cccc(c42)N3c2ccccc2)cc1,,
test746,c1ccc(-c2ccc3c(c2)B2c4cc(-c5ccc(N(c6ccccc6)c6ccccc6)cc5)ccc4N(c4ccccc4)c4cccc(c42)N3c2ccccc2)cc1,,
test747,c1ccc2c(c1)oc1ccc(-c3ccc4cc5cc(-c6ccc7oc8ccccc8c7c6)ccc5cc4c3)cc12,,
test748,c1ccc(N(c2ccccc2)c2cc3c4c(c2)N(c2ccccc2)c2ccccc2B4c2ccccc2N3c2ccccc2)cc1,,
test749,CC1=C(C(C)(C)C)C(C)=[N+]2C1=C(C)c1c(C)c(-c3cccc4ccccc34)c(C)n1[B-]2(F)F,,
test750,CC(C)(C)c1cc2c3c(c1)N(c1ccccc1)c1ccccc1B3c1ccccc1N2c1ccccc1,,
test751,c1ccc(-c2ccc(-c3ccc4cc5cc(-c6ccc(N(c7ccccc7)c7ccccc7)cc6)ccc5cc4c3)cc2)cc1,,
test752,c1ccc(N(c2ccccc2)c2ccc(N(c3ccccc3)c3ccccc3)c3nccnc23)cc1,,
test753,Cc1ccc2cc3cc(C(C)(C)C)ccc3cc2c1,,
test754,c1ccc(-c2c3c(c(-c4ccccc4)c4nsnc24)N=S=N3)cc1,,
test755,c1ccc(N(c2ccccc2)c2ccc(-c3ccc4cc5cc(-c6ccc7sc8ccccc8c7c6)ccc5cc4c3)cc2)cc1,,
test756,CC1=C(C(C)(C)C)C(C)=[N+]2C1=C(C)c1c(C)c(-c3cccc4ccccc34)c(C)n1[B-]2(F)F,,
test757,CC1(C)c2ccccc2-c2ccc(-c3ccc4c(c3)B3c5cc(-c6ccc7oc8ccccc8c7c6)ccc5N(c5ccccc5)c5cccc(c53)N4c3ccccc3)cc21,,
test758,CC(C)(C)c1ccc2ccc3c(-c4cccc5ccccc45)ccc4ccc1c2c43,,
test759,c1ccc(-c2c3c(c(-c4ccc(N(c5ccccc5)c5ccccc5)cc4)c(-c4ccc5oc6ccccc6c5c4)c2-c2ccccc2)N=S=N3)cc1,,
test760,CC1=C(C(C)(C)C)C(C)=[N+]2C1=C(C)c1c(C)c(-c3ccccc3)c(C)n1[B-]2(F)F,,
test761,c1ccc(-c2c3c(c(N(c4ccccc4)c4ccccc4)c4nsnc24)N=S=N3)cc1,,
test762,CC1(C)c2ccccc2-c2ccc(-c3ccc4cc5cc(-c6cccc7ccccc67)ccc5cc4c3)cc21,,
test763,c1ccc(N(c2ccccc2)c2c3c(c(-c4ccc5oc6ccccc6c5c4)c4nsnc24)N=S=N3)cc1,,
test764,CC1(C)c2ccccc2-c2ccc(-c3ccc4c(c3)B3c5cc(-c6ccc(N(c7ccccc7)c7ccccc7)cc6)ccc5N(c5ccccc5)c5cccc(c53)N4c3ccccc3)cc21,,
test765,c1ccc(-c2c3c(c(-c4cccc5ccccc45)c4nsnc24)N=S=N3)cc1,,
test766,c1ccc(N(c2ccccc2)c2ccc(-c3ccc4sc5ccccc5c4c3)c3nccnc23)cc1,,
test767,CC(C)(C)c1c2ccccc2c(-c2ccc3oc4ccccc4c3c2)c2ccccc12,,
test768,c1ccc(-c2ccc(-c3c4c(c(-c5ccccc5)c5nsnc35)N=S=N4)cc2)cc1,,
test769,CC1=C(c2ccccc2)C(C)=[N+]2C1=C(C)c1c(C)c(-c3ccc4sc5ccccc5c4c3)c(C)n1[B-]2(F)F,,
test770,c1ccc(-c2c3c(c(N(c4ccccc4)c4ccccc4)c4nsnc24)N=S=N3)cc1,,
test771,c1ccc(-c2ccc(-c3c4c(c(N(c5ccccc5)c5ccccc5)c(-c5ccc6oc7ccccc7c6c5)c3-c3ccc(-c5ccccc5)cc3)N=S=N4)cc2)cc1,,
test772,c1ccc(N(c2ccccc2)c2cc3c4c(c2)N(c2ccccc2)c2ccccc2B4c2ccccc2N3c2ccccc2)cc1,,
test773,CC1(C)c2ccccc2-c2ccc(-c3ccc4c(c3)B3c5cc(N(c6ccccc6)c6ccccc6)ccc5N(c5ccccc5)c5cccc(c53)N4c3ccccc3)cc21,,
test774,CC1=C(c2ccc(N(c3ccccc3)c3ccccc3)cc2)C(C)=[N+]2C1=C(C)c1c(C)c(-c3ccccc3)c(C)n1[B-]2(F)F,,
test775,c1ccc(N(c2ccccc2)c2ccc(-c3c4ccccc4c(-c4ccc5sc6ccccc6c5c4)c4ccccc34)cc2)cc1,,
test776,CC1(C)c2ccccc2-c2ccc(-c3ccc(-c4ccc(N(c5ccccc5)c5ccccc5)cc4)c4nccnc34)cc21,,
test777,c1ccc(N(c2ccccc2)c2ccc(-c3cccc4ccccc34)c3nccnc23)cc1,,
test778,c1ccc(N(c2ccccc2)c2ccc(-c3ccc4cc5cc(N(c6ccccc6)c6ccccc6)ccc5cc4c3)cc2)cc1,,
test779,c1ccc(-c2ccc(-c3ccc(N(c4ccccc4)c4ccccc4)cc3)c3nccnc23)cc1,,
test780,c1ccc2c(c1)oc1ccc(-c3ccc4cc5cc(-c6ccc7oc8ccccc8c7c6)ccc5cc4c3)cc12,,
test781,Cc1c2c(c(N(c3ccccc3)c3ccccc3)c(C(C)(C)C)c1-c1cccc3ccccc13)N=S=N2,,
test782,Cc1ccc2c(c1)B1c3cc(-c4ccc5c(c4)C(C)(C)c4ccccc4-5)ccc3N(c3ccccc3)c3cccc(c31)N2c1ccccc1,,
test783,c1ccc(N(c2ccccc2)c2ccc(-c3cc4c5c(c3)N(c3ccccc3)c3ccccc3B5c3ccccc3N4c3ccccc3)cc2)cc1,,
test784,c1ccc(N(c2ccccc2)c2ccc(-c3cc4c5c(c3)N(c3ccccc3)c3ccccc3B5c3ccccc3N4c3ccccc3)cc2)cc1,,
test785,c1ccc(N2c3ccccc3B3c4ccccc4N(c4ccccc4)c4cc(-c5ccc6oc7ccccc7c6c5)cc2c43)cc1,,
test786,CC1(C)c2ccccc2-c2ccc(-c3c4c(c(-c5cccc6ccccc56)c5nsnc35)N=S=N4)cc21,,
test787,c1ccc(-c2ccc(-c3c4c(c(N(c5ccccc5)c5ccccc5)c5nsnc35)N=S=N4)cc2)cc1,,
test788,c1ccc(-c2ccc(-c3c4ccccc4c(-c4ccccc4)c4ccccc34)cc2)cc1,,
test789,c1ccc(N(c2ccccc2)c2ccc(-c3ccc4c(c3)B3c5cc(N(c6ccccc6)c6ccccc6)ccc5N(c5ccccc5)c5cccc(c53)N4c3ccccc3)cc2)cc1,,
test790,c1ccc(-c2ccc3cc4cc(N(c5ccccc5)c5ccccc5)ccc4cc3c2)cc1,,
test791,c1ccc(N(c2ccccc2)c2c3ccccc3c(-c3ccc4oc5ccccc5c4c3)c3ccccc23)cc1,,
test792,c1ccc(N(c2ccccc2)c2ccc3ccc4c(-c5ccc6oc7ccccc7c6c5)ccc5ccc2c3c54)cc1,,
test793,CC1=C(c2ccc3c(c2)C(C)(C)c2ccccc2-3)C(C)=[N+]2C1=C(C)c1c(C)c(-c3ccc4sc5ccccc5c4c3)c(C)n1[B-]2(F)F,,
test794,Cc1c(-c2ccc3sc4ccccc4c3c2)c2c(c(N(c3ccccc3)c3ccccc3)c1-c1ccccc1)N=S=N2,,
test795,CC(C)(C)c1ccc2cc3cc(-c4ccc(-c5ccccc5)cc4)ccc3cc2c1,,
test796,c1ccc(-c2c3ccccc3c(-c3ccc(N(c4ccccc4)c4ccccc4)cc3)c3ccccc23)cc1,,
test797,c1ccc(N(c2ccccc2)c2ccc(-c3ccc4ccc5c(-c6ccc(N(c7ccccc7)c7ccccc7)cc6)ccc6ccc3c4c65)cc2)cc1,,
test798,c1ccc(N(c2ccccc2)c2c3c(c(-c4ccc5oc6ccccc6c5c4)c4nsnc24)N=S=N3)cc1,,
test799,c1ccc(-c2ccc(-c3c4c(c(N(c5ccccc5)c5ccccc5)c5nsnc35)N=S=N4)cc2)cc1,,
test800,c1ccc2c(-c3c4ccccc4c(-c4ccc5sc6ccccc6c5c4)c4ccccc34)cccc2c1,,
test801,c1ccc(-c2c3c(c(-c4cccc5ccccc45)c4nsnc24)N=S=N3)cc1,,
test802,c1ccc(-c2ccc(-c3c4c(c(N(c5ccccc5)c5ccccc5)c(-c5ccc(N(c6ccccc6)c6ccccc6)cc5)c3-c3cccc5ccccc35)N=S=N4)cc2)cc1,,
test803,CC(C)(C)c1c2c(c(C(C)(C)C)c3nsnc13)N=S=N2,,
test804,c1ccc(N(c2ccccc2)c2ccc3cc4cc(-c5ccc6sc7ccccc7c6c5)ccc4cc3c2)cc1,,
test805,CC(C)(C)c1ccc2cc3cc(-c4ccc5sc6ccccc6c5c4)ccc3cc2c1,,
test806,Cc1c2c(c(-c3ccc(-c4ccccc4)cc3)c3nsnc13)N=S=N2,,
test807,Cc1ccc2cc3cc(-c4cccc5ccccc45)ccc3cc2c1,,
test808,c1ccc(-c2ccc(-c3cccc4ccccc34)c3nccnc23)cc1,,
test809,CC1=C(c2ccc3c(c2)C(C)(C)c2ccccc2-3)C(C)=[N+]2C1=C(C)c1c(C)c(N(c3ccccc3)c3ccccc3)c(C)n1[B-]2(F)F,,
test810,CC1=C(c2ccc3c(c2)C(C)(C)c2ccccc2-3)C(C)=[N+]2C1=C(C)c1c(C)c(N(c3ccccc3)c3ccccc3)c(C)n1[B-]2(F)F,,
test811,Cc1c(-c2ccc(-c3ccccc3)cc2)c2c(c(-c3ccccc3)c1-c1ccc(-c3ccccc3)cc1)N=S=N2,,
test812,CC1=C(C)C(C)=[N+]2C1=C(C)c1c(C)c(N(c3ccccc3)c3ccccc3)c(C)n1[B-]2(F)F,,
test813,c1ccc(-c2c3c(c(-c4ccccc4)c4nsnc24)N=S=N3)cc1,,
test814,CC1(C)c2ccccc2-c2ccc(-c3ccc(-c4ccc(N(c5ccccc5)c5ccccc5)cc4)c4nccnc34)cc21,,
test815,CC1=C(c2cccc3ccccc23)C(C)=[N+]2C1=C(C)c1c(C)c(-c3ccc(N(c4ccccc4)c4ccccc4)cc3)c(C)n1[B-]2(F)F,,
test816,c1ccc(-c2c3c(c(N(c4ccccc4)c4ccccc4)c4nsnc24)N=S=N3)cc1,,
test817,Cc1c(C)c(-c2ccc3oc4ccccc4c3c2)c(-c2ccc(-c3ccccc3)cc2)c2c1N=S=N2,,
test818,Cc1c2c(c(C(C)(C)C)c3nsnc13)N=S=N2,,
test819,CC(C)(C)c1ccc(-c2ccc(-c3ccccc3)cc2)c2nccnc12,,
test820,CC(C)(C)c1c(-c2cccc3ccccc23)c2c(c(-c3ccc4c(c3)C(C)(C)c3ccccc3-4)c1-c1ccc3oc4ccccc4c3c1)N=S=N2,,
test821,c1ccc(N2c3ccccc3B3c4ccccc4N(c4ccccc4)c4cc(-c5cccc6ccccc56)cc2c43)cc1,,
test822,CC1=C(c2ccc(N(c3ccccc3)c3ccccc3)cc2)C(C)=[N+]2C1=C(C)c1c(C)c(-c3ccc4sc5ccccc5c4c3)c(C)n1[B-]2(F)F,,
test823,c1ccc(-c2ccc3c(c2)B2c4cc(-c5ccc(N(c6ccccc6)c6ccccc6)cc5)ccc4N(c4ccccc4)c4cccc(c42)N3c2ccccc2)cc1,,
test824,c1ccc(-c2ccc(-c3ccc4c(c3)B3c5cc(-c6ccc(N(c7ccccc7)c7ccccc7)cc6)ccc5N(c5ccccc5)c5cccc(c53)N4c3ccccc3)cc2)cc1,,
test825,c1ccc(N(c2ccccc2)c2ccc(-c3ccc4ccc5c(N(c6ccccc6)c6ccccc6)ccc6ccc3c4c65)cc2)cc1,,
test826,CC1=C(c2ccc(-c3ccccc3)cc2)C(C)=[N+]2C1=C(C)c1c(C)c(-c3ccc(-c4ccccc4)cc3)c(C)n1[B-]2(F)F,,
test827,c1ccc(-c2c3c(c(-c4ccccc4)c4nsnc24)N=S=N3)cc1,,
test828,Cc1c2c(c(-c3ccccc3)c3nsnc13)N=S=N2,,
test829,c1ccc(-c2ccc(-c3c4c(c(N(c5ccccc5)c5ccccc5)c(-c5ccccc5)c3-c3ccc5oc6ccccc6c5c3)N=S=N4)cc2)cc1,,
test830,c1ccc(-c2ccc(-c3ccc4ccc5c(-c6ccc(-c7ccccc7)cc6)ccc6ccc3c4c65)cc2)cc1,,
test831,c1ccc(N(c2ccccc2)c2c3c(c(-c4ccc5sc6ccccc6c5c4)c4nsnc24)N=S=N3)cc1,,
test832,c1ccc(-c2ccc3c(c2)B2c4cc(N(c5ccccc5)c5ccccc5)ccc4N(c4ccccc4)c4cccc(c42)N3c2ccccc2)cc1,,
test833,CC1(C)c2ccccc2-c2ccc(-c3ccc(-c4ccc5oc6ccccc6c5c4)c4nccnc34)cc21,,
test834,c1ccc(-c2c(-c3ccc4sc5ccccc5c4c3)c3c(c(-c4ccc5oc6ccccc6c5c4)c2-c2ccc(N(c4ccccc4)c4ccccc4)cc2)N=S=N3)cc1,,
test835,CC1=C(c2ccc3oc4ccccc4c3c2)C(C)=[N+]2C1=C(C)c1c(C)c(N(c3ccccc3)c3ccccc3)c(C)n1[B-]2(F)F,,
test836,c1ccc(N(c2ccccc2)c2ccc(-c3cc4c5c(c3)N(c3ccccc3)c3ccccc3B5c3ccccc3N4c3ccccc3)cc2)cc1,,
test837,CC1=C(c2ccc(-c3ccccc3)cc2)C(C)=[N+]2C1=C(C)c1c(C)c(-c3ccc(-c4ccccc4)cc3)c(C)n1[B-]2(F)F,,
test838,c1ccc(-c2ccc(-c3cc4c5c(c3)N(c3ccccc3)c3ccccc3B5c3ccccc3N4c3ccccc3)cc2)cc1,,
test839,CC1=C(C(C)(C)C)C(C)=[N+]2C1=C(C)c1c(C)c(-c3ccc4oc5ccccc5c4c3)c(C)n1[B-]2(F)F,,
test840,c1ccc(N(c2ccccc2)c2cc3c4c(c2)N(c2ccccc2)c2ccccc2B4c2ccccc2N3c2ccccc2)cc1,,
test841,CC1(C)c2ccccc2-c2ccc(-c3ccc4ccc5c(-c6ccccc6)ccc6ccc3c4c65)cc21,,
test842,CC(C)(C)c1c2ccccc2c(-c2ccc3oc4ccccc4c3c2)c2ccccc12,,
test843,c1ccc(N(c2ccccc2)c2ccc(-c3ccc4cc5cc(-c6ccc7oc8ccccc8c7c6)ccc5cc4c3)cc2)cc1,,
test844,c1ccc(N(c2ccccc2)c2ccc(-c3ccc4c(c3)B3c5cc(-c6ccc7oc8ccccc8c7c6)ccc5N(c5ccccc5)c5cccc(c53)N4c3ccccc3)cc2)cc1,,
test845,c1ccc2c(-c3ccc4ccc5c(-c6cccc7ccccc67)ccc6ccc3c4c65)cccc2c1,,
test846,c1ccc(-c2ccc(-c3c4c(c(-c5ccccc5)c5nsnc35)N=S=N4)cc2)cc1,,
test847,CC1=C(c2cccc3ccccc23)C(C)=[N+]2C1=C(C)c1c(C)c(C(C)(C)C)c(C)n1[B-]2(F)F,,
test848,c1ccc(N(c2ccccc2)c2ccc(-c3cc4c5c(c3)N(c3ccccc3)c3ccccc3B5c3ccccc3N4c3ccccc3)cc2)cc1,,
test849,CC1=C(c2ccc3sc4ccccc4c3c2)C(C)=[N+]2C1=C(C)c1c(C)c(N(c3ccccc3)c3ccccc3)c(C)n1[B-]2(F)F,,
test850,Cc1ccc(-c2ccc(-c3ccccc3)cc2)c2nccnc12,,
test851,Cc1ccc2ccc3c(-c4ccc(-c5ccccc5)cc4)ccc4ccc1c2c43,,
test852,c1ccc(-c2ccc(-c3c4ccccc4c(N(c4ccccc4)c4ccccc4)c4ccccc34)cc2)cc1,,
test853,c1ccc(N(c2ccccc2)c2ccc(-c3ccc(-c4ccc5sc6ccccc6c5c4)c4nccnc34)cc2)cc1,,
test854,c1ccc(N(c2ccccc2)c2ccc(-c3ccc(-c4ccc(N(c5ccccc5)c5ccccc5)cc4)c4nccnc34)cc2)cc1,,
test855,CC(C)(C)c1c2c(c(-c3ccc4oc5ccccc5c4c3)c3nsnc13)N=S=N2,,
test856,CC1(C)c2ccccc2-c2ccc(-c3ccc4ccc5c(-c6ccccc6)ccc6ccc3c4c65)cc21,,
test857,c1ccc(-c2c3c(c(-c4ccc(N(c5ccccc5)c5ccccc5)cc4)c4nsnc24)N=S=N3)cc1,,
test858,Cc1c2c(c(-c3ccccc3)c3nsnc13)N=S=N2,,
test859,c1ccc(N(c2ccccc2)c2c3ccccc3c(-c3ccc4oc5ccccc5c4c3)c3ccccc23)cc1,,
test860,CC1=C(C(C)(C)C)C(C)=[N+]2C1=C(C)c1c(C)c(N(c3ccccc3)c3ccccc3)c(C)n1[B-]2(F)F,,
test861,CC1(C)c2ccccc2-c2ccc(-c3ccc4cc5cc(-c6ccc7oc8ccccc8c7c6)ccc5cc4c3)cc21,,
test862,CC1(C)c2ccccc2-c2ccc(-c3ccc(-c4ccc5sc6ccccc6c5c4)c4nccnc34)cc21,,
test863,Cc1ccc(C(C)(C)C)c2nccnc12,,
test864,c1ccc(-c2ccc3ccc4c(-c5ccc6sc7ccccc7c6c5)ccc5ccc2c3c54)cc1,,
test865,CC(C)(C)c1ccc(-c2ccc3sc4ccccc4c3c2)c2nccnc12,,
test866,c1ccc2c(c1)oc1ccc(-c3c4c(c(-c5ccc6sc7ccccc7c6c5)c5nsnc35)N=S=N4)cc12,,
test867,Cc1ccc2ccc3c(-c4ccc5c(c4)C(C)(C)c4ccccc4-5)ccc4ccc1c2c43,,
test868,Cc1ccc2c(c1)B1c3cc(-c4ccccc4)ccc3N(c3ccccc3)c3cccc(c31)N2c1ccccc1,,
test869,c1ccc(N(c2ccccc2)c2ccc(-c3ccc4ccc5c(-c6ccc7oc8ccccc8c7c6)ccc6ccc3c4c65)cc2)cc1,,
test870,CC(C)(C)c1c2ccccc2c(C(C)(C)C)c2ccccc12,,
test871,Cc1c2c(c(-c3ccccc3)c3nsnc13)N=S=N2,,
test872,CC1(C)c2ccccc2-c2ccc(-c3ccc4c(c3)B3c5cc(-c6ccc7oc8ccccc8c7c6)ccc5N(c5ccccc5)c5cccc(c53)N4c3ccccc3)cc21,,
test873,c1ccc(-c2ccc(-c3c4c(c(-c5ccccc5)c5nsnc35)N=S=N4)cc2)cc1,,
test874,Cc1ccc2ccc3c(C)ccc4ccc1c2c43,,
test875,CC1=C(c2ccc3c(c2)C(C)(C)c2ccccc2-3)C(C)=[N+]2C1=C(C)c1c(C)c(-c3ccc4oc5ccccc5c4c3)c(C)n1[B-]2(F)F,,
test876,Cc1c2c(c(-c3ccccc3)c3nsnc13)N=S=N2,,
test877,Cc1ccc(-c2cccc3ccccc23)c2nccnc12,,
test878,c1ccc(-c2c3c(c(-c4ccc(N(c5ccccc5)c5ccccc5)cc4)c4nsnc24)N=S=N3)cc1,,
test879,Cc1ccc2cc3cc(-c4ccccc4)ccc3cc2c1,,
test880,c1ccc(N(c2ccccc2)c2ccc(-c3ccc(-c4cccc5ccccc45)c4nccnc34)cc2)cc1,,
test881,Cc1ccc(-c2ccc3oc4ccccc4c3c2)c2nccnc12,,
test882,Cc1ccc2c(c1)B1c3cc(-c4ccc5oc6ccccc6c5c4)ccc3N(c3ccccc3)c3cccc(c31)N2c1ccccc1,,
test883,c1ccc(N(c2ccccc2)c2ccc(-c3ccc4c(c3)B3c5cc(-c6ccc7oc8ccccc8c7c6)ccc5N(c5ccccc5)c5cccc(c53)N4c3ccccc3)cc2)cc1,,
test884,Cc1ccc(-c2ccc3sc4ccccc4c3c2)c2nccnc12,,
test885,Cc1c2c(c(-c3ccccc3)c3nsnc13)N=S=N2,,
test886,c1ccc(-c2c3c(c(-c4ccc(N(c5ccccc5)c5ccccc5)cc4)c4nsnc24)N=S=N3)cc1,,
test887,c1ccc(-c2ccc(-c3ccc(-c4ccccc4)c4nccnc34)cc2)cc1,,
test888,c1ccc(-c2ccc(-c3ccc4ccc5c(N(c6ccccc6)c6ccccc6)ccc6ccc3c4c65)cc2)cc1,,
test889,Cc1c2c(c(-c3ccc4c(c3)C(C)(C)c3ccccc3-4)c3nsnc13)N=S=N2,,
test890,CC1=C(c2ccccc2)C(C)=[N+]2C1=C(C)c1c(C)c(-c3ccc4oc5ccccc5c4c3)c(C)n1[B-]2(F)F,,
test891,CC1=C(N(c2ccccc2)c2ccccc2)C(C)=[N+]2C1=C(C)c1c(C)c(-c3ccc(N(c4ccccc4)c4ccccc4)cc3)c(C)n1[B-]2(F)F,,
test892,CC(C)(C)c1ccc2c(c1)B1c3cc(-c4ccc(N(c5ccccc5)c5ccccc5)cc4)ccc3N(c3ccccc3)c3cccc(c31)N2c1ccccc1,,
test893,c1ccc(-c2c3ccccc3c(-c3ccc4sc5ccccc5c4c3)c3ccccc23)cc1,,
test894,CC1=C(C)C(C)=[N+]2C1=C(C)c1c(C)c(-c3ccc(N(c4ccccc4)c4ccccc4)cc3)c(C)n1[B-]2(F)F,,
test895,c1ccc(-c2c3c(c(N(c4ccccc4)c4ccccc4)c4nsnc24)N=S=N3)cc1,,
test896,CC1(C)c2ccccc2-c2ccc(-c3ccc4cc5cc(-c6ccc7sc8ccccc8c7c6)ccc5cc4c3)cc21,,
test897,c1ccc2c(c1)oc1ccc(-c3c4c(c(-c5ccc6sc7ccccc7c6c5)c5nsnc35)N=S=N4)cc12,,
test898,c1ccc(-c2ccc3c(c2)B2c4cc(N(c5ccccc5)c5ccccc5)ccc4N(c4ccccc4)c4cccc(c42)N3c2ccccc2)cc1,,
test899,c1ccc(-c2c3c(c(N(c4ccccc4)c4ccccc4)c4nsnc24)N=S=N3)cc1,,
test900,c1ccc(-c2ccc3ccc4c(-c5ccc6sc7ccccc7c6c5)ccc5ccc2c3c54)cc1,,
test901,CC1(C)c2ccccc2-c2ccc(-c3ccc4c(c3)B3c5cc(-c6ccccc6)ccc5N(c5ccccc5)c5cccc(c53)N4c3ccccc3)cc21,,
test902,c1ccc(-c2ccc(-c3ccc4ccc5c(-c6ccc(N(c7ccccc7)c7ccccc7)cc6)ccc6ccc3c4c65)cc2)cc1,,
test903,c1ccc(N(c2ccccc2)c2ccc(-c3ccc(-c4ccc(N(c5ccccc5)c5ccccc5)cc4)c4nccnc34)cc2)cc1,,
test904,c1ccc(N(c2ccccc2)c2ccc3ccc4c(-c5ccc6sc7ccccc7c6c5)ccc5ccc2c3c54)cc1,,
test905,CC1(C)c2ccccc2-c2ccc(-c3ccc(-c4ccc5sc6ccccc6c5c4)c4nccnc34)cc21,,
test906,CC1=C(c2ccc3sc4ccccc4c3c2)C(C)=[N+]2C1=C(C)c1c(C)c(N(c3ccccc3)c3ccccc3)c(C)n1[B-]2(F)F,,
test907,CC1=C(c2ccccc2)C(C)=[N+]2C1=C(C)c1c(C)c(-c3cccc4ccccc34)c(C)n1[B-]2(F)F,,
test908,c1ccc(-c2c3c(c(-c4cccc5ccccc45)c4nsnc24)N=S=N3)cc1,,
test909,c1ccc(-c2ccc(-c3ccc(-c4ccc(-c5ccccc5)cc4)c4nccnc34)cc2)cc1,,
test910,CC1=C(C(C)(C)C)C(C)=[N+]2C1=C(C)c1c(C)c(-c3ccc4c(c3)C(C)(C)c3ccccc3-4)c(C)n1[B-]2(F)F,,
test911,c1ccc(-c2ccc(-c3cc4c5c(c3)N(c3ccccc3)c3ccccc3B5c3ccccc3N4c3ccccc3)cc2)cc1,,
test912,CC1(C)c2ccccc2-c2ccc(-c3ccc4c(c3)B3c5cc(-c6ccccc6)ccc5N(c5ccccc5)c5cccc(c53)N4c3ccccc3)cc21,,
test913,CC1=C(C)C(C)=[N+]2C1=C(C)c1c(C)c(-c3ccc4sc5ccccc5c4c3)c(C)n1[B-]2(F)F,,
test914,CC1=C(c2ccccc2)C(C)=[N+]2C1=C(C)c1c(C)c(-c3ccc4c(c3)C(C)(C)c3ccccc3-4)c(C)n1[B-]2(F)F,,
test915,c1ccc(-c2ccc(-c3cc4c5c(c3)N(c3ccccc3)c3ccccc3B5c3ccccc3N4c3ccccc3)cc2)cc1,,
test916,CC(C)(C)c1c2ccccc2c(-c2ccc3sc4ccccc4c3c2)c2ccccc12,,
test917,CC(C)(C)c1c2c(c(-c3ccc4c(c3)C(C)(C)c3ccccc3-4)c3nsnc13)N=S=N2,,
test918,Cc1ccc2ccc3c(C(C)(C)C)ccc4ccc1c2c43,,
test919,c1ccc(N(c2ccccc2)c2ccc(-c3c(-c4ccc5sc6ccccc6c5c4)c4c(c(-c5ccc6sc7ccccc7c6c5)c3-c3ccc5oc6ccccc6c5c3)N=S=N4)cc2)cc1,,
test920,CC(C)(C)c1c2c(c(-c3ccc(N(c4ccccc4)c4ccccc4)cc3)c(-c3ccc(-c4ccccc4)cc3)c1-c1ccc3c(c1)C(C)(C)c1ccccc1-3)N=S=N2,,
test921,CC(C)(C)c1ccc2c(c1)B1c3cc(-c4cccc5ccccc45)ccc3N(c3ccccc3)c3cccc(c31)N2c1ccccc1,,
